gene_id	uniprot_id	MW (g/mmol)
YOR105W	YOR105W	11.25364
YOR106W	VAM3	33.06254
YOR107W	RGS2	35.58106
YOR108W	LEU9	69.75675
YOR109W	INP53	126.02022
YOR110W	TFC7	49.78366
YOR111W	YOR111W	26.56019
YOR112W	CEX1	85.67942
YOR113W	AZF1	106.28564
YOR114W	YOR114W	33.7137
YOR115C	TRS33	30.87088
YOR116C	RPO31	169.42241
YOR117W	RPT5	50.25054
YOR118W	RTC5	65.20002
YOR119C	RIO1	55.56435
YOR120W	GCY1	36.84377
YOR122C	PFY1	14.69931
YOR123C	LEO1	53.23758
YOR124C	UBP2	145.15855
YOR125C	CAT5	26.35502
YOR126C	IAH1	26.9892
YOR127W	RGA1	116.03822
YOR128C	ADE2	65.84775
YOR129C	AFI1	100.28998
YOR130C	ORT1	33.43976
YOR131C	YOR131C	25.40136
YOR132W	VPS17	62.32368
YOR133W	EFT1	98.99303
YOR134W	BAG7	46.51453
YOR136W	IDH2	41.76591
YOR137C	SIA1	70.83177
YOR138C	RUP1	76.93753
YOR140W	SFL1	87.73252
YOR141C	ARP8	101.31155
YOR142W	LSC1	37.25188
YOR142W-A	YOR142W-A	50.50949
YOR142W-B	YOR142W-B	199.17641
YOR143C	THI80	36.41565
YOR144C	ELG1	90.86704
YOR145C	PNO1	31.37061
YOR147W	MDM32	70.72305
YOR148C	SPP2	21.78496
YOR149C	SMP3	59.42171
YOR150W	MRPL23	19.33188
YOR151C	RPB2	138.44565
YOR152C	YOR152C	28.57714
YOR153W	PDR5	172.39185
YOR154W	SLP1	66.15687
YOR155C	ISN1	51.6612
YOR156C	NFI1	83.57705
YOR157C	PUP1	29.89708
YOR158W	PET123	36.77716
YOR159C	SME1	11.07816
YOR160W	MTR10	110.5005
YOR161C	PNS1	60.96807
YOR161C-C	YOR161C-C	5.21435
YOR162C	YRR1	92.07013
YOR163W	DDP1	21.99953
YOR164C	GET4	35.4593
YOR165W	SEY1	90.16905
YOR166C	SWT1	52.02353
YOR167C	RPS28A	8.09352
YOR168W	GLN4	95.55862
YOR171C	LCB4	71.83299
YOR172W	YRM1	90.14287
YOR173W	DCS2	41.10434
YOR174W	MED4	32.65599
YOR175C	ALE1	70.36883
YOR176W	HEM15	45.23513
YOR177C	MPC54	53.64178
YOR178C	GAC1	88.84583
YOR179C	SYC1	21.40996
YOR180C	DCI1	31.60318
YOR181W	LAS17	73.59622
YOR182C	RPS30B	7.81347
YOR183W	FYV12	14.73971
YOR184W	SER1	45.704
YOR185C	GSP2	26.19538
YOR186W	YOR186W	15.98016
YOR187W	TUF1	49.78357
YOR188W	MSB1	132.27896
YOR189W	IES4	13.48139
YOR190W	SPR1	51.27888
YOR191W	ULS1	186.29129
YOR192C	THI72	67.86479
YOR192C-A	YOR192C-A	50.51712
YOR192C-B	YOR192C-B	201.27955
YOR192C-C	YOR192C-C	8.27103
YOR193W	PEX27	42.6215
YOR194C	TOA1	33.71695
YOR195W	SLK19	95.4741
YOR196C	LIP5	48.68074
YOR197W	MCA1	50.79123
YOR198C	BFR1	55.45638
YOR201C	MRM1	47.74831
YOR202W	HIS3	25.02493
YOR204W	DED1	69.03193
YOR205C	GEP3	64.77527
YOR206W	NOC2	81.4951
YOR207C	RET1	131.74908
YOR208W	PTP2	86.9268
YOR209C	NPT1	48.81165
YOR210W	RPB10	8.39608
YOR211C	MGM1	99.9595
YOR212W	STE4	47.85281
YOR213C	SAS5	28.72622
YOR214C	SPR2	26.19541
YOR215C	AIM41	20.68441
YOR216C	RUD3	56.30193
YOR217W	RFC1	98.9804
YOR219C	STE13	106.68337
YOR220W	RCN2	30.08863
YOR221C	MCT1	41.08313
YOR222W	ODC2	35.79039
YOR223W	DSC3	33.56103
YOR224C	RPB8	16.55511
YOR226C	ISU2	17.76716
YOR227W	HER1	142.05994
YOR228C	MCP1	34.99865
YOR229W	WTM2	53.77385
YOR230W	WTM1	50.08248
YOR231W	MKK1	57.75346
YOR232W	MGE1	26.41205
YOR233W	KIN4	91.1038
YOR234C	RPL33B	12.45999
YOR236W	DFR1	24.35328
YOR237W	HES1	50.48707
YOR238W	YOR238W	34.32016
YOR239W	ABP140	73.45164
YOR241W	MET7	62.82334
YOR242C	SSP2	42.51725
YOR243C	PUS7	77.77476
YOR244W	ESA1	51.03937
YOR245C	DGA1	47.65513
YOR246C	ENV9	38.36107
YOR247W	SRL1	23.54967
YOR249C	APC5	77.75151
YOR250C	CLP1	51.58183
YOR251C	TUM1	35.55846
YOR252W	TMA16	21.18513
YOR253W	NAT5	21.08523
YOR254C	SEC63	75.894
YOR255W	OSW1	32.63535
YOR256C	TRE2	92.34617
YOR257W	CDC31	17.9028
YOR258W	HNT3	25.43101
YOR259C	RPT4	49.66911
YOR260W	GCD1	66.4474
YOR261C	RPN8	39.6236
YOR262W	GPN2	40.3828
YOR264W	DSE3	49.78476
YOR265W	RBL2	12.38422
YOR266W	PNT1	48.88743
YOR267C	HRK1	88.94601
YOR268C	YOR268C	15.11533
YOR269W	PAC1	58.6265
YOR270C	VPH1	94.94141
YOR271C	FSF1	37.9921
YOR272W	YTM1	52.97889
YOR273C	TPO4	75.43348
YOR274W	MOD5	50.16599
YOR275C	RIM20	74.78849
YOR276W	CAF20	18.57814
YOR278W	HEM4	31.55419
YOR279C	RFM1	33.32432
YOR280C	FSH3	31.38338
YOR281C	PLP2	33.01816
YOR283W	YOR283W	27.11431
YOR284W	HUA2	28.74961
YOR285W	RDL1	16.28619
YOR286W	RDL2	17.4718
YOR287C	RRP36	34.95381
YOR288C	MPD1	36.6561
YOR289W	YOR289W	27.94806
YOR290C	SNF2	196.29365
YOR291W	YPK9	167.02428
YOR292C	YOR292C	35.82191
YOR293C-A	YOR293C-A	5.51993
YOR293W	RPS10A	12.50195
YOR294W	RRS1	24.27601
YOR295W	UAF30	26.13713
YOR296W	YOR296W	147.31979
YOR297C	TIM18	21.86202
YOR298C-A	MBF1	17.54984
YOR298W	MUM3	54.77714
YOR299W	BUD7	85.73213
YOR301W	RAX1	50.53359
YOR302W	YOR302W	2.75717
YOR303W	CPA1	47.89751
YOR304C-A	BIL1	8.5318
YOR304W	ISW2	129.80381
YOR305W	RRG7	28.15706
YOR306C	MCH5	59.24275
YOR307C	SLY41	50.99294
YOR308C	SNU66	67.50294
YOR310C	NOP58	57.05244
YOR311C	DGK1	32.72641
YOR312C	RPL20B	19.92454
YOR313C	SPS4	40.20231
YOR315W	SFG1	39.75617
YOR316C	COT1	48.82569
YOR316C-A	YOR316C-A	7.76834
YOR317W	FAA1	82.37343
YOR319W	HSH49	24.28468
YOR320C	GNT1	56.40926
YOR321W	PMT3	87.67675
YOR322C	LDB19	94.94623
YOR323C	PRO2	52.0297
YOR324C	FRT1	68.73485
YOR326W	MYO2	181.29961
YOR327C	SNC2	13.42917
YOR328W	PDR10	177.20626
YOR329C	SCD5	102.55491
YOR330C	MIP1	145.42561
YOR332W	VMA4	26.12874
YOR334W	MRS2	52.89426
YOR335C	ALA1	111.10358
YOR336W	KRE5	155.90894
YOR337W	TEA1	87.73297
YOR338W	YOR338W	42.7587
YOR339C	UBC11	18.43031
YOR340C	RPA43	38.89555
YOR341W	RPA190	193.17013
YOR342C	YOR342C	36.53462
YOR343W-A	YOR343W-A	50.68121
YOR343W-B	YOR343W-B	201.4226
YOR344C	TYE7	32.10981
YOR346W	REV1	113.85328
YOR347C	PYK2	56.99991
YOR348C	PUT4	71.72201
YOR349W	CIN1	115.14632
YOR350C	MNE1	75.73362
YOR351C	MEK1	58.40266
YOR352W	TFB6	39.5154
YOR353C	SOG2	88.7161
YOR354C	MSC6	79.82356
YOR355W	GDS1	58.72184
YOR356W	CIR2	74.53185
YOR357C	SNX3	18.83935
YOR358W	HAP5	28.01284
YOR359W	VTS1	59.46395
YOR360C	PDE2	60.38532
YOR361C	PRT1	89.59813
YOR362C	PRE10	33.55501
YOR363C	PIP2	112.44822
YOR365C	YOR365C	78.03396
YOR367W	SCP1	23.49384
YOR368W	RAD17	45.28505
YOR369C	RPS12	17.49409
YOR370C	MRS6	70.45272
YOR371C	GPB1	102.51236
YOR372C	NDD1	62.87767
YOR373W	NUD1	98.9164
YOR374W	ALD4	59.34909
YOR375C	GDH1	52.77696
YOR376W-A	YOR376W-A	6.12635
YOR377W	ATF1	61.51184
YOR378W	AMF1	57.97371
YOR380W	RDR1	63.44794
YOR381W	FRE3	81.97414
YOR381W-A	YOR381W-A	6.41688
YOR382W	FIT2	16.78157
YOR383C	FIT3	20.82742
YOR384W	FRE5	79.83894
YOR385W	YOR385W	33.22272
YOR386W	PHR1	65.37257
YOR387C	YOR387C	23.63605
YOR388C	FDH1	43.98166
YOR389W	YOR389W	72.02201
YOR390W	FEX1	42.55931
YOR391C	HSP33	26.45127
YOR393W	ERR1	49.40908
YOR394C-A	YOR394C-A	6.05926
YOR394W	PAU21	18.06168
YOR396W	YRF1-8	206.33348
YPL001W	HAT1	42.8065
YPL002C	SNF8	27.08809
YPL003W	ULA1	54.00216
YPL004C	LSP1	38.87388
YPL005W	AEP3	69.49859
YPL006W	NCR1	135.35735
YPL007C	TFC8	67.52436
YPL008W	CHL1	98.96835
YPL009C	RQC2	120.48197
YPL010W	RET3	21.60063
YPL011C	TAF3	39.74706
YPL012W	RRP12	139.3071
YPL013C	MRPS16	14.59954
YPL014W	YPL014W	43.23495
YPL015C	HST2	42.11562
YPL016W	SWI1	151.95158
YPL017C	IRC15	57.80025
YPL018W	CTF19	42.41615
YPL019C	VTC3	96.74198
YPL020C	ULP1	70.76668
YPL021W	ECM23	21.47286
YPL022W	RAD1	127.31677
YPL023C	MET12	73.76892
YPL024W	RMI1	28.14466
YPL026C	SKS1	58.47221
YPL027W	SMA1	28.54314
YPL028W	ERG10	46.3017
YPL029W	SUV3	85.20126
YPL030W	TRM44	66.03231
YPL031C	PHO85	35.86148
YPL032C	SVL3	93.81587
YPL033C	SRL4	31.64214
YPL034W	YPL034W	19.57624
YPL036W	PMA2	107.56522
YPL037C	EGD1	18.43979
YPL038W	MET31	20.12975
YPL038W-A	YPL038W-A	7.13552
YPL039W	YPL039W	36.20172
YPL040C	ISM1	115.39238
YPL041C	YPL041C	24.12813
YPL042C	SSN3	64.02698
YPL043W	NOP4	80.33022
YPL045W	VPS16	91.36941
YPL046C	ELC1	10.8286
YPL047W	SGF11	11.01425
YPL048W	CAM1	48.71566
YPL049C	DIG1	50.85159
YPL050C	MNN9	44.88765
YPL051W	ARL3	22.95292
YPL052W	OAZ1	34.27613
YPL053C	KTR6	51.0747
YPL054W	LEE1	34.11593
YPL055C	LGE1	37.72343
YPL056C	LCL1	11.42768
YPL057C	SUR1	43.34449
YPL058C	PDR12	175.11626
YPL059W	GRX5	16.90327
YPL060C-A	YPL060C-A	206.40103
YPL060W	MFM1	46.51407
YPL061W	ALD6	57.62134
YPL063W	TIM50	54.92316
YPL064C	CWC27	34.58424
YPL065W	VPS28	26.83262
YPL066W	RGL1	54.19041
YPL067C	YPL067C	23.21268
YPL068C	YPL068C	33.58796
YPL069C	BTS1	37.59574
YPL070W	MUK1	68.6936
YPL071C	YPL071C	17.77484
YPL072W	UBP16	56.99378
YPL074W	YTA6	85.28362
YPL075W	GCR1	89.78581
YPL076W	GPI2	30.5926
YPL077C	YPL077C	27.30062
YPL078C	ATP4	28.20048
YPL079W	RPL21B	19.00551
YPL081W	RPS9A	22.09907
YPL082C	MOT1	215.93137
YPL083C	SEN54	54.08206
YPL084W	BRO1	96.12739
YPL085W	SEC16	252.94806
YPL086C	ELP3	64.72273
YPL087W	YDC1	36.46534
YPL088W	YPL088W	39.18716
YPL089C	RLM1	76.99584
YPL090C	RPS6A	27.5445
YPL091W	GLR1	56.85852
YPL092W	SSU1	52.10225
YPL093W	NOG1	74.56935
YPL094C	SEC62	31.55302
YPL095C	EEB1	53.63415
YPL096C-A	ERI1	7.8828
YPL096W	PNG1	42.95886
YPL097W	MSY1	56.71225
YPL098C	MGR2	13.03498
YPL099C	INA17	20.97356
YPL100W	ATG21	56.64186
YPL101W	ELP4	51.71329
YPL103C	FMP30	56.1356
YPL104W	MSD1	75.84395
YPL105C	SYH1	97.48669
YPL106C	SSE1	79.31225
YPL107W	YPL107W	29.30326
YPL108W	YPL108W	20.28843
YPL109C	YPL109C	74.7958
YPL110C	GDE1	139.69947
YPL111W	CAR1	38.85005
YPL112C	PEX25	44.84368
YPL113C	YPL113C	46.46896
YPL115C	BEM3	127.58131
YPL116W	HOS3	79.69289
YPL117C	IDI1	33.5106
YPL118W	MRP51	39.63582
YPL119C	DBP1	71.04034
YPL119C-A	YPL119C-A	9.88737
YPL120W	VPS30	63.44926
YPL121C	MEI5	25.8199
YPL122C	TFB2	59.44471
YPL123C	RNY1	50.62631
YPL124W	SPC29	28.15537
YPL125W	KAP120	116.82021
YPL126W	NAN1	103.49707
YPL127C	HHO1	29.72273
YPL128C	TBF1	63.87916
YPL129W	TAF14	28.67174
YPL130W	SPO19	24.74599
YPL131W	RPL5	33.05746
YPL132W	COX11	33.11974
YPL133C	RDS2	50.93209
YPL134C	ODC1	36.47315
YPL135W	ISU1	18.88774
YPL137C	GIP3	144.61412
YPL138C	SPP1	42.31932
YPL139C	UME1	53.20128
YPL140C	MKK2	57.72288
YPL141C	FRK1	97.49894
YPL143W	RPL33A	12.46001
YPL144W	POC4	16.53486
YPL145C	KES1	49.63803
YPL146C	NOP53	53.42044
YPL147W	PXA1	98.27027
YPL148C	PPT2	20.20828
YPL149W	ATG5	33.62348
YPL150W	YPL150W	102.3435
YPL151C	PRP46	53.13394
YPL152W	RRD2	41.02548
YPL152W-A	YPL152W-A	3.68636
YPL153C	RAD53	95.4309
YPL154C	PEP4	45.95071
YPL155C	KIP2	78.78001
YPL156C	PRM4	31.93695
YPL157W	TGS1	36.5607
YPL158C	AIM44	85.33963
YPL159C	PET20	29.26708
YPL160W	CDC60	123.70483
YPL161C	BEM4	71.57035
YPL162C	YPL162C	31.85304
YPL163C	SVS1	28.0777
YPL164C	MLH3	82.17517
YPL165C	SET6	42.96589
YPL166W	ATG29	25.04764
YPL167C	REV3	172.45827
YPL168W	YPL168W	49.85428
YPL169C	MEX67	69.48022
YPL170W	DAP1	17.68307
YPL171C	OYE3	45.4452
YPL172C	COX10	52.62461
YPL173W	MRPL40	35.0653
YPL174C	NIP100	99.38024
YPL175W	SPT14	52.45314
YPL176C	TRE1	89.45522
YPL177C	CUP9	34.714
YPL178W	CBC2	23.39186
YPL179W	PPQ1	62.63447
YPL180W	TCO89	90.50107
YPL181W	CTI6	57.58768
YPL183C	RTT10	116.47578
YPL183W-A	RTC6	11.06785
YPL184C	MRN1	70.34489
YPL186C	UIP4	35.70671
YPL187W	MF(ALPHA)1	18.85356
YPL188W	POS5	48.28595
YPL189C-A	COA2	7.82941
YPL189W	GUP2	68.74361
YPL190C	NAB3	93.95342
YPL191C	YPL191C	41.18282
YPL192C	PRM3	15.52131
YPL193W	RSA1	44.31092
YPL194W	DDC1	70.52021
YPL195W	APL5	106.74066
YPL196W	OXR1	31.86228
YPL198W	RPL7B	27.61804
YPL199C	YPL199C	28.42693
YPL200W	CSM4	18.07283
YPL201C	YIG1	53.60383
YPL202C	AFT2	47.29994
YPL203W	TPK2	45.05094
YPL204W	HRR25	57.42573
YPL206C	PGC1	37.49059
YPL207W	TYW1	95.62993
YPL208W	RKM1	66.94004
YPL209C	IPL1	42.13492
YPL210C	SRP72	74.69421
YPL211W	NIP7	21.22531
YPL212C	PUS1	62.08085
YPL213W	LEA1	27.57138
YPL214C	THI6	62.62277
YPL215W	CBP3	38.79756
YPL216W	YPL216W	126.46772
YPL217C	BMS1	137.05764
YPL218W	SAR1	22.04362
YPL219W	PCL8	56.22693
YPL220W	RPL1A	26.4911
YPL221W	FLC1	89.37347
YPL222W	FMP40	79.17298
YPL223C	GRE1	19.95426
YPL224C	MMT2	55.52996
YPL225W	YPL225W	16.92969
YPL226W	NEW1	139.93963
YPL227C	ALG5	37.08109
YPL228W	CET1	62.52826
YPL229W	YPL229W	23.71157
YPL230W	USV1	43.85
YPL231W	FAS2	215.92474
YPL232W	SSO1	34.15277
YPL233W	NSL1	25.9372
YPL234C	VMA11	18.42973
YPL235W	RVB2	53.1025
YPL236C	ENV7	41.23475
YPL237W	SUI3	32.87151
YPL239W	YAR1	22.85197
YPL240C	HSP82	80.92255
YPL241C	CIN2	29.82003
YPL242C	IQG1	171.93745
YPL243W	SRP68	68.4799
YPL244C	HUT1	39.49449
YPL245W	YPL245W	52.7711
YPL246C	RBD2	29.47835
YPL247C	YPL247C	60.6863
YPL248C	GAL4	100.3778
YPL249C	GYP5	102.5352
YPL249C-A	RPL36B	11.03509
YPL250C	ICY2	15.00686
YPL252C	YAH1	19.45607
YPL253C	VIK1	74.54091
YPL254W	HFI1	55.36259
YPL255W	BBP1	43.98308
YPL256C	CLN2	62.8293
YPL257W	YPL257W	21.2588
YPL257W-A	YPL257W-A	50.59643
YPL257W-B	YPL257W-B	198.88575
YPL258C	THI21	64.02098
YPL259C	APM1	54.06349
YPL260W	YPL260W	63.4335
YPL262W	FUM1	56.51757
YPL263C	KEL3	75.53116
YPL264C	YPL264C	40.66674
YPL265W	DIP5	68.84975
YPL266W	DIM1	37.83563
YPL267W	ACM1	23.52289
YPL268W	PLC1	99.28029
YPL269W	KAR9	73.21441
YPL270W	MDL2	87.20184
YPL271W	ATP15	6.60797
YPL272C	PBI1	58.87155
YPL273W	SAM4	37.03225
YPL274W	SAM3	65.91624
YPL277C	YPL277C	55.97935
YPL278C	YPL278C	11.66382
YPL279C	FEX2	42.61636
YPL280W	HSP32	26.32211
YPL281C	ERR2	49.40908
YPL282C	PAU22	18.06168
YPL283C	YRF1-7	214.07058
YPR001W	CIT3	55.53536
YPR002W	PDH1	59.35813
YPR003C	YPR003C	84.15426
YPR004C	AIM45	39.50719
YPR005C	HAL1	34.29152
YPR006C	ICL2	66.07998
YPR007C	REC8	78.612
YPR008W	HAA1	79.013
YPR009W	SUT2	30.79706
YPR010C	RPA135	140.33992
YPR010C-A	YPR010C-A	8.3642
YPR011C	YPR011C	38.53765
YPR013C	CMR3	37.19132
YPR015C	YPR015C	28.9389
YPR016C	TIF6	28.53582
YPR017C	DSS4	16.71673
YPR018W	RLF2	70.88818
YPR019W	MCM4	106.96266
YPR020W	ATP20	13.3232
YPR021C	AGC1	102.14863
YPR022C	YPR022C	132.5394
YPR023C	EAF3	46.10056
YPR024W	YME1	85.61755
YPR025C	CCL1	44.62462
YPR026W	ATH1	137.67282
YPR027C	YPR027C	31.80436
YPR028W	YOP1	20.13247
YPR029C	APL4	93.32459
YPR030W	CSR2	126.80575
YPR031W	NTO1	86.95919
YPR032W	SRO7	116.67164
YPR033C	HTS1	61.70993
YPR034W	ARP7	55.02219
YPR035W	GLN1	42.05855
YPR036W	VMA13	55.35488
YPR036W-A	SPO24	7.38009
YPR037C	ERV2	22.33888
YPR040W	TIP41	40.57481
YPR041W	TIF5	46.59324
YPR042C	PUF2	124.5071
YPR043W	RPL43A	10.6884
YPR045C	THP3	54.44538
YPR046W	MCM16	20.46507
YPR047W	MSF1	54.58251
YPR048W	TAH18	72.12999
YPR049C	ATG11	134.24973
YPR051W	MAK3	19.71268
YPR052C	NHP6A	10.72373
YPR054W	SMK1	44.14806
YPR055W	SEC8	120.30534
YPR056W	TFB4	38.61876
YPR057W	BRR1	39.57918
YPR058W	YMC1	35.44008
YPR060C	ARO7	28.80699
YPR061C	JID1	34.23045
YPR062W	FCY1	18.91498
YPR063C	YPR063C	15.98355
YPR065W	ROX1	42.67304
YPR066W	UBA3	34.41036
YPR067W	ISA2	20.55265
YPR068C	HOS1	54.22443
YPR069C	SPE3	34.255
YPR070W	MED1	63.79115
YPR071W	YPR071W	23.96664
YPR072W	NOT5	64.9285
YPR073C	LTP1	18.71981
YPR074C	TKL1	77.58876
YPR075C	OPY2	39.90454
YPR078C	YPR078C	43.46093
YPR079W	MRL1	43.25645
YPR080W	TEF1	54.64164
YPR081C	GRS2	71.49817
YPR082C	DIB1	16.82016
YPR083W	MDM36	65.10217
YPR084W	YPR084W	52.67112
YPR085C	ASA1	51.08086
YPR086W	SUA7	39.9352
YPR088C	SRP54	62.79255
YPR089W	YPR089W	102.17825
YPR091C	NVJ2	88.11116
YPR093C	ASR1	33.39322
YPR094W	RDS3	13.45625
YPR095C	SYT1	137.8942
YPR096C	YPR096C	11.68097
YPR097W	YPR097W	124.30422
YPR098C	YPR098C	18.6219
YPR100W	MRPL51	16.50972
YPR101W	SNT309	20.08987
YPR102C	RPL11A	20.41192
YPR103W	PRE2	33.17415
YPR104C	FHL1	106.76291
YPR105C	COG4	98.18542
YPR106W	ISR1	49.96565
YPR107C	YTH1	24.59166
YPR108W	RPN7	49.28029
YPR108W-A	YPR108W-A	8.13579
YPR109W	YPR109W	33.32488
YPR110C	RPC40	38.58902
YPR111W	DBF20	64.67631
YPR112C	MRD1	102.86384
YPR113W	PIS1	25.29989
YPR114W	YPR114W	36.7969
YPR115W	RGC1	122.90386
YPR116W	RRG8	32.20579
YPR117W	YPR117W	283.82881
YPR118W	MRI1	47.121
YPR119W	CLB2	56.61121
YPR120C	CLB5	49.6665
YPR121W	THI22	66.43418
YPR122W	AXL1	136.51242
YPR124W	CTR1	45.44791
YPR125W	YLH47	52.08051
YPR127W	YPR127W	39.70777
YPR128C	ANT1	37.48347
YPR129W	SCD6	41.2847
YPR131C	NAT3	22.71137
YPR132W	RPS23B	17.613
YPR133C	SPN1	46.65758
YPR133W-A	TOM5	6.19119
YPR134W	MSS18	31.35774
YPR135W	CTF4	105.95751
YPR137C-A	YPR137C-A	50.48408
YPR137C-B	YPR137C-B	199.04066
YPR137W	RRP9	65.7774
YPR138C	MEP3	55.85218
YPR139C	LOA1	34.94042
YPR140W	TAZ1	44.03509
YPR141C	KAR3	83.88117
YPR143W	RRP15	28.32766
YPR144C	NOC4	62.95851
YPR145C-A	YPR145C-A	8.491
YPR145W	ASN1	64.04808
YPR147C	YPR147C	35.33692
YPR148C	YPR148C	50.31944
YPR149W	NCE102	19.30792
YPR151C	SUE1	24.27745
YPR152C	URN1	53.363
YPR153W	YPR153W	16.55645
YPR154W	PIN3	25.09908
YPR155C	NCA2	71.24806
YPR156C	TPO3	70.4716
YPR157W	TDA6	54.98108
YPR158C-C	YPR158C-C	50.54947
YPR158C-D	YPR158C-D	198.98882
YPR158W	CUR1	28.26846
YPR158W-A	YPR158W-A	50.50949
YPR158W-B	YPR158W-B	199.26524
YPR159C-A	YPR159C-A	3.92005
YPR159W	KRE6	81.57498
YPR160W	GPH1	104.4494
YPR161C	SGV1	76.30315
YPR162C	ORC4	59.6213
YPR163C	TIF3	50.57603
YPR164W	MMS1	160.85538
YPR165W	RHO1	25.52011
YPR166C	MRP2	13.3047
YPR167C	MET16	29.83995
YPR168W	NUT2	18.27568
YPR169W	JIP5	57.94363
YPR170W-B	YPR170W-B	10.21643
YPR171W	BSP1	65.33786
YPR172W	YPR172W	23.04771
YPR173C	VPS4	49.70119
YPR174C	YPR174C	26.30265
YPR175W	DPB2	79.63023
YPR176C	BET2	37.98827
YPR178W	PRP4	53.95025
YPR179C	HDA3	75.57812
YPR180W	AOS1	39.5768
YPR181C	SEC23	87.28928
YPR182W	SMX3	10.21344
YPR183W	DPM1	30.80638
YPR184W	GDB1	176.31218
YPR185W	ATG13	85.58931
YPR186C	PZF1	51.05163
YPR187W	RPO26	17.71247
YPR188C	MLC2	18.51255
YPR189W	SKI3	162.12834
YPR190C	RPC82	74.79004
YPR191W	QCR2	42.53704
YPR192W	AQY1	34.55349
YPR193C	HPA2	18.31165
YPR194C	OPT2	99.98406
YPR196W	YPR196W	54.11553
YPR198W	SGE1	60.12836
YPR199C	ARR1	33.72965
YPR200C	ARR2	15.22074
YPR201W	ARR3	44.97319
YPR202W	YPR202W	27.70111
YPR203W	YPR203W	11.86138
YPR204W	YPR204W	118.17442
Q0045	COX1	59.59198
Q0050	AI1	95.88119
Q0055	AI2	98.77323
Q0060	AI3	47.82841
Q0065	AI4	63.70076
Q0070	AI5_ALPHA	71.50026
Q0075	AI5_BETA	40.39642
Q0080	ATP8	5.36422
Q0085	ATP6	28.12549
Q0105	COB	43.86371
Q0110	BI2	47.95368
Q0115	BI3	58.38746
Q0120	BI4	73.19536
Q0130	OLI1	8.27731
Q0140	VAR1	45.85753
Q0160	SCEI	27.64304
Q0250	COX2	28.58952
Q0255	Q0255	53.99149
Q0275	COX3	31.00191
R0010W	FLP1	47.40955
R0020C	REP1	43.36363
R0030W	RAF1	20.47524
R0040C	REP2	33.61506
